"","ID","site","location","landscape","replicate","bbspecies","bborgan","kingdom","phylum","order","family","genus","species","plant.species","Abundance","binom.abund","native_exotic","pollination_mode","Flowering_months_duration","start_flowering","growth_form_category","plant_height_m","reference","inflorescence","structural_blossom_class","symmetry","nectar","pollen","oil","sugar.concentration","growth_form_numeric","structural_blossom_numeric","symmetry_numeric"
"801","25_ZHRE_pL","ZHRE","ZH","R","E","B.pascuorum","L","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.833538390557115,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"802","26_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.833506319067098,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"803","22_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.832814930015552,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"804","03_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.832630727670045,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"805","17_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.832524355996256,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"806","21_ZHUB_pB","ZHUB","ZH","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.831540856345773,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"807","27_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.830662603224538,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"808","01_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.830645766144154,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"809","11_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Crepis","capillaris","Crepis capillaris",0.829507130957702,1,"N","biotic",4,6,"herb",1,NA,"1","dish_bowl","actinomorph",1,1,0,134.7,1,3,2
"810","09_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Symphytum","officinale","Symphytum officinale",0.829493661871528,1,"N","biotic",4,5,"herb",1.5,NA,"1","tube","actinomorph",1,1,0,NA,1,6,2
"811","17_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.829349794924112,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"812","10_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.828894083561058,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"813","22_BERD_pB","BERD","BE","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.828571428571429,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"814","12_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.828470357364181,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"815","15_BERD_pB","BERD","BE","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.828084582964022,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"816","19_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.828005767704097,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"817","18_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.827668057774951,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"818","30_BEUB_pL","BEUB","BE","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","vulgaris","Linaria vulgaris",0.826175412188066,1,"N","biotic",4,6,"herb",1.2,NA,"1","gullet","sigomorph",1,1,0,39,1,2,1
"819","09_ZHRD_pL","ZHRD","ZH","R","D","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.825442316612551,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"820","27_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.824988465148839,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"821","34_ZHRF_pB","ZHRF","ZH","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.823752890650809,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"822","01_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Echium","vulgare","Echium vulgare",0.823108672488334,1,"N","biotic",6,5,"herb",0.9,NA,"1","bell_trumpet","actinomorph",1,1,0,41.17,1,5,2
"823","11_BEUB_lB_E5","BEUB","BE","U","B","B.lapidarius","B_E5","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.82163289052652,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"824","16_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Melissa","officinalis","Melissa officinalis",0.821414141414141,1,"N","biotic",3,6,"herb",1.5,NA,"1","gullet","sigomorph",1,1,0,27.2,1,2,1
"825","15_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.820734558435355,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"826","02_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.820043005542264,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"827","05_BSRD_pB","BSRD","BS","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Ericales","Balsaminaceae","Impatiens","glandulifera","Impatiens glandulifera",0.819943441095186,1,"E","biotic",2,7,"herb",0.2,NA,"1","gullet","sigomorph",1,1,0,60.15,1,2,1
"828","13_BSRD_pB","BSRD","BS","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.819328047372911,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"829","27_BSUA_pB","BSUA","BS","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.81754200208648,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"830","16_BEUB_lB","BEUB","BE","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Echium","vulgare","Echium vulgare",0.817486612073097,1,"N","biotic",6,5,"herb",0.9,NA,"1","bell_trumpet","actinomorph",1,1,0,41.17,1,5,2
"831","24_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.817450495049505,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"832","33_ZHRF_pL","ZHRF","ZH","R","F","B.pascuorum","L","Viridiplantae","Streptophyta","Myrtales","Lythraceae","Lythrum","salicaria","Lythrum salicaria",0.817323718213172,1,"N","biotic",2,7,"herb",1.2,NA,"1","stalk_disk","actinomorph",1,1,0,64.45,1,4,2
"833","15_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.816558400203796,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"834","09_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.815554355053192,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"835","24_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.814251170645582,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"836","19_ZHRF_lL","ZHRF","ZH","R","F","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.81381943589112,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"837","14_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.813316499202132,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"838","19_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.813278094682933,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"839","19_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.812818248435768,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"840","06_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.812125265747796,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"841","09_2_BERD_pL","BERD","BE","R","D","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.81186002512962,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"842","01_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Salvia","farinacea","Salvia farinacea",0.811304956765315,1,"E","biotic",6,5,"herb",1,NA,"1","gullet","sigomorph",1,1,0,NA,1,2,1
"843","09_ZHUC_pL","ZHUC","ZH","U","C","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.811060787478092,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"844","14_ZHUC_pL","ZHUC","ZH","U","C","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.811001384057158,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"845","35_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.810299349030806,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"846","17_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.809690628920397,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"847","09_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.809581435079727,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"848","21_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.808952995674987,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"849","19_BERD_pL","BERD","BE","R","D","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.808539051470869,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"850","02_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.807755964657653,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"851","12_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Symphytum","officinale","Symphytum officinale",0.807399134440877,1,"N","biotic",4,5,"herb",1.5,NA,"1","tube","actinomorph",1,1,0,NA,1,6,2
"852","13_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.806931262582686,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"853","10_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.806698262865926,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"854","01_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.806071437196609,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"855","12_ZHUC_pL","ZHUC","ZH","U","C","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.804910010442474,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"856","12_BSRF_lL","BSRF","BS","R","F","B.lapidarius","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.804328910158799,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"857","17_ZHRF_lL","ZHRF","ZH","R","F","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.803777078788494,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"858","08_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.803175675675676,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"859","28_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.802370171613841,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"860","20_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.80188652032192,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"861","27_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.801624296317545,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"862","24_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Achillea","filipendulina","Achillea filipendulina",0.801576936889876,1,"E","biotic",3,7,"herb",1.9,NA,"1","dish_bowl","actinomorph",1,1,0,34.62,1,3,2
"863","09_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Hypochaeris","radicata","Hypochaeris radicata",0.80126063008458,1,"N","biotic",5,6,"herb",0.6,NA,"1","dish_bowl","actinomorph",1,1,0,1171.61,1,3,2
"864","13_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.801130810063007,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"865","10_ZHUB_lL","ZHUB","ZH","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Lamiales","Orobanchaceae","Rhinanthus","alectorolophus","Rhinanthus alectorolophus",0.800838545604509,1,"N","biotic",4,6,"herb",0.5,"arthasamen.ch","1","gullet","sigomorph",1,1,0,NA,1,2,1
"866","06_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.800697944939899,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"867","21_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","scabiosa","Centaurea scabiosa",0.799544284900509,1,"N","biotic",3,6,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,55.53333333,1,3,2
"868","17_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.799299824956239,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"869","04_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.798176517224623,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"870","31_ZHRD_lL","ZHRD","ZH","R","D","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.797897055071374,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"871","19_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.797767636223676,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"872","24_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.797647265384953,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"873","05_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.797408125364313,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"874","15_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.79646529562982,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"875","24_BSUA_pL","BSUA","BS","U","A","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.796439311098961,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"876","31_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.794525007398639,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"877","23_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.794389830508475,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"878","14_ZHRD_pL","ZHRD","ZH","R","D","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.794311245861092,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"879","10_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Orobanchaceae","Rhinanthus","alectorolophus","Rhinanthus alectorolophus",0.793837098787344,1,"N","biotic",4,6,"herb",0.5,"arthasamen.ch","1","gullet","sigomorph",1,1,0,NA,1,2,1
"880","29_ZHRE_pB","ZHRE","ZH","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Ericales","Balsaminaceae","Impatiens","glandulifera","Impatiens glandulifera",0.79300019040036,1,"E","biotic",2,7,"herb",0.2,NA,"1","gullet","sigomorph",1,1,0,60.15,1,2,1
"881","28_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.792788971367975,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"882","30_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.792511154938246,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"883","30_BSRD_lB","BSRD","BS","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.791906876672275,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"884","01_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.791835519460112,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"885","31_BSRD_lB","BSRD","BS","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.791728770861761,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
